what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333220056267
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333220058357
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333220058513
error,log,,,"Info: Rebuilding internal caches: E:\\Workspace\\WS_TG\\.metadata\\.plugins\\com.python.pydev.analysis\\python_v1_dnn7pippvg1dc6n1fo17hpqiv\\python.pydevsysteminfo (Expected error to be provided and got no error!)",1333220065752
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333220539271
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333220545811
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333220551698
started,bundle,org.eclipse.ui.navigator,3.4.1.M20090911-1550,"org.eclipse.ui.navigator",1333220551761
started,bundle,org.python.pydev.red_core,2.4.0.2012020116,"org.python.pydev.red_core",1333220551856
started,bundle,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.resources",1333220551861
opened,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333220551927
activated,perspective,org.python.pydev,2.4.0.2012020116,"org.python.pydev.ui.PythonPerspective",1333220551961
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1333220551980
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.perspectives.showPerspective",1333220552005
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.perspectives.showPerspective",1333220552005
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333220554108
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333220569954
error,log,,,"Info: Rebuilding internal caches: E:\\Workspace\\WS_TG\\.metadata\\.plugins\\org.eclipse.core.resources\\.projects\\naivebayes\\com.python.pydev.analysis\\AdditionalProjectInterpreterInfo.pydevinfo (Expected error to be provided and got no error!)",1333220580575
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333220580615
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.import",1333220580623
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.import",1333220580623
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333220854934
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333221603406
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333221603929
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333286355949
started,bundle,com.python.pydev,2.4.0.2012020116,"com.python.pydev",1333286373145
started,bundle,com.python.pydev.refactoring,2.4.0.2012020116,"com.python.pydev.refactoring",1333286373195
started,bundle,org.python.pydev.debug,2.4.0.2012020116,"org.python.pydev.debug",1333286373227
started,bundle,org.python.pydev.django,2.4.0.2012020116,"org.python.pydev.django",1333286373246
started,bundle,org.python.pydev.refactoring,2.4.0.2012020116,"org.python.pydev.refactoring",1333286373419
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1333286374602
started,bundle,org.python.pydev.jython,2.4.0.2012020116,"org.python.pydev.jython",1333286386560
started,bundle,com.python.pydev.codecompletion,2.4.0.2012020116,"com.python.pydev.codecompletion",1333286387408
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1333286388065
opened,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333286388144
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333286388485
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333286442919
opened,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333286443135
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333286443214
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333286450268
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1333286450585
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1333286450625
started,bundle,org.eclipse.wst.server.core,1.1.102.v20100123,"org.eclipse.wst.server.core",1333286534953
started,bundle,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui",1333286534980
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333286535001
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1333286538920
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333286538953
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1333286540076
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333286540101
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333286552127
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333286557794
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333286599342
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333286604251
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333286656928
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1333286657156
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333286679224
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333286711085
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333286713553
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333286715051
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333286716362
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333286720223
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333286723964
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1333286755662
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333286757146
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333286760768
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1333286779469
error,log,,,"Info: Rebuilding internal caches: E:\\Workspace\\WS_TG\\.metadata\\.plugins\\org.eclipse.core.resources\\.projects\\naivebayeswithoutnltk\\com.python.pydev.analysis\\AdditionalProjectInterpreterInfo.pydevinfo (Expected error to be provided and got no error!)",1333286790401
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333286790517
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.newWizard",1333286790527
started,bundle,org.eclipse.wst.web,1.1.301.v200911302230,"org.eclipse.wst.web",1333286790690
started,bundle,org.eclipse.emf.common,2.5.0.v200906151043,"org.eclipse.emf.common",1333286790818
started,bundle,org.eclipse.emf.ecore,2.5.0.v200906151043,"org.eclipse.emf.ecore",1333286790863
started,bundle,org.eclipse.jem.util,2.0.201.v201001252130,"org.eclipse.jem.util",1333286790864
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1333286790865
started,bundle,org.eclipse.wst.common.emf,1.1.301.v200908181930,"org.eclipse.wst.common.emf",1333286790908
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v200906151043,"org.eclipse.emf.ecore.xmi",1333286790980
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.301.v200908101600,"org.eclipse.wst.common.emfworkbench.integration",1333286790984
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200911141735,"org.eclipse.wst.common.project.facet.core",1333286791005
started,bundle,org.eclipse.wst.common.modulecore,1.1.301.v201001252130,"org.eclipse.wst.common.modulecore",1333286791713
error,log,,,"Project facet jst.web has not been defined. It is used in plugin org.eclipse.wst.jsdt.web.core.",1333286791813
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333286800394
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333286807361
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333286814506
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333286819882
closed,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333286819883
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1333286820801
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333286822096
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333286823997
started,bundle,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui",1333286827813
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.100.v200809240707,"org.eclipse.wst.jsdt.manipulation",1333286828221
started,bundle,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui",1333286828480
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333286829669
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1333286829676
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333286838892
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333286851044
opened,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333286858164
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333286858233
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333286860726
closed,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333286860726
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333286861902
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333286867960
executed,command,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.actions.togglecomment",1333286962730
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1333286963652
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1333286969277
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1333286969791
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1333286969850
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333286975535
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1333286983484
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333286984454
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1333286985055
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333286993624
executed,command,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.actions.togglecomment",1333286999576
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1333287000597
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333287005725
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333287008926
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333287085843
opened,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333287086079
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333287086127
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333287091036
closed,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333287091036
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333287094774
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333287201870
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333287203776
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333287352713
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333287369564
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333287369753
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333287377356
started,bundle,org.eclipse.wst.ws.service.policy,1.0.103.v200905151848,"org.eclipse.wst.ws.service.policy",1333287377535
started,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1333287377570
started,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1333287377570
started,bundle,org.python.pydev.customizations,2.4.0.2012020116,"org.python.pydev.customizations",1333287377797
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333287383903
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333287391806
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1333287391812
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333287394918
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333287399314
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1333287399321
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333287425925
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333287432037
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1333287432044
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333287439456
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333287439891
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1333287439898
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1333287439898
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333287444348
error,log,,,"Info: Rebuilding internal caches: E:\\Workspace\\WS_TG\\.metadata\\.plugins\\org.eclipse.core.resources\\.projects\\analisador3\\com.python.pydev.analysis\\AdditionalProjectInterpreterInfo.pydevinfo (Expected error to be provided and got no error!)",1333287453509
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333287453587
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1333287466279
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333287474647
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333287475596
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1333287475604
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1333287475604
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333287487011
error,log,,,"Info: Rebuilding internal caches: E:\\Workspace\\WS_TG\\.metadata\\.plugins\\org.eclipse.core.resources\\.projects\\analisador4\\com.python.pydev.analysis\\AdditionalProjectInterpreterInfo.pydevinfo (Expected error to be provided and got no error!)",1333287495738
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333287495806
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333287509801
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333287512836
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333287516790
opened,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333287519348
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333287519373
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333287519431
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333287520754
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333287539619
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1333287541699
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1333287543069
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333287549017
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1333287551107
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333287553545
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333287554393
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1333287554396
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1333287555736
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333287561208
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1333287573084
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1333287573370
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1333287573612
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1333287573779
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1333287574154
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1333287576830
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1333287577061
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1333287577252
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1333287577432
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1333287578451
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1333287589694
error,log,,,"Error checking for valid tokens (imports) for main",1333287589745
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1333287613259
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333287615568
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333287621393
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333287631453
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333287633916
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1333287636197
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333287638951
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333287639400
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1333287639407
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1333287639407
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1333287641259
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333287643300
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1333287646342
error,log,,,"Error checking for valid tokens (imports) for main",1333287646371
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333287655539
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333287814119
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333287828109
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333287868395
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333287882901
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333288177705
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333288179744
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1333288182309
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333288188305
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1333288199684
error,log,,,"Error checking for valid tokens (imports) for main",1333288201994
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1333288202170
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1333288222517
error,log,,,"Error checking for valid tokens (imports) for main",1333288222548
