what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1333310955263
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1333310955263
opened,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333310962010
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333310962032
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333310967291
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333310970475
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333310972091
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1333310972729
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333310975131
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333310983476
opened,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333310987034
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333310987056
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333310990472
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333310998934
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333310999812
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333311007328
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1333311007340
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333311012259
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333311014914
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333311015477
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1333311015484
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1333311015484
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333311016949
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333311024291
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1333311026255
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333311028648
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333311036571
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333311037784
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333311044320
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1333311044326
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333311045340
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333311051059
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.debug.ui",1333311051859
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333311055840
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333311057778
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333311059103
executed,command,,,"org.python.pydev.django.launching.DjangoLaunchShortcut.run",1333311064637
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1333311068283
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333311076353
error,log,,,"Variable references non-existent resource : ${workspace_loc:SentimentalAnalysis/s}",1333311114391
error,log,,,"Variable references non-existent resource : ${workspace_loc:SentimentalAnalysis/sr}",1333311114598
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333311128494
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333311131411
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333311134711
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333311144684
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333311146764
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333311147316
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1333311147323
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1333311147323
opened,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333311151778
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333311151818
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333311155640
closed,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333311155640
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333311156767
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333311158982
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333311181269
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333311185276
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1333311193898
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333311194759
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333311197367
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333311197572
started,bundle,org.eclipse.wst.server.core,1.1.102.v20100123,"org.eclipse.wst.server.core",1333311217187
started,bundle,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui",1333311217204
started,bundle,org.eclipse.php.debug.ui,2.1.1.v20090921-1100,"org.eclipse.php.debug.ui",1333311217271
started,bundle,org.eclipse.php.server.ui,2.1.1.v20090707-1108,"org.eclipse.php.server.ui",1333311217276
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333311221333
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333311222656
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333311241403
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1333311241420
opened,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333311245443
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333311245468
started,bundle,org.eclipse.wst.web,1.1.301.v200911302230,"org.eclipse.wst.web",1333311245590
started,bundle,org.eclipse.emf.common,2.5.0.v200906151043,"org.eclipse.emf.common",1333311245627
started,bundle,org.eclipse.emf.ecore,2.5.0.v200906151043,"org.eclipse.emf.ecore",1333311245645
started,bundle,org.eclipse.jem.util,2.0.201.v201001252130,"org.eclipse.jem.util",1333311245648
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1333311245650
started,bundle,org.eclipse.wst.common.emf,1.1.301.v200908181930,"org.eclipse.wst.common.emf",1333311245662
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v200906151043,"org.eclipse.emf.ecore.xmi",1333311246373
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.301.v200908101600,"org.eclipse.wst.common.emfworkbench.integration",1333311246374
started,bundle,org.eclipse.wst.common.modulecore,1.1.301.v201001252130,"org.eclipse.wst.common.modulecore",1333311246427
error,log,,,"Project facet jst.web has not been defined. It is used in plugin org.eclipse.wst.jsdt.web.core.",1333311246488
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333311248322
closed,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333311248322
closed,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333311249568
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333311251899
closed,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333311251899
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1333311266467
started,bundle,org.eclipse.php.ui,2.1.1.v20090921-1100,"org.eclipse.php.ui",1333311266620
started,bundle,org.eclipse.wst.sse.ui,1.1.102.v200910200227,"org.eclipse.wst.sse.ui",1333311266626
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333311268246
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333311282261
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333311289843
opened,view,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search.ui.views.SearchView",1333311294267
activated,view,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search.ui.views.SearchView",1333311294296
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333311294485
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333311294783
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333311295044
opened,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333311299299
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333311300627
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1333311305543
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333311307045
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333311320684
activated,view,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search.ui.views.SearchView",1333311327041
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333311339573
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1333311349469
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1333311351347
closed,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333311351348
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333311352853
opened,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333311353113
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333311353129
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333311355349
closed,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333311355349
activated,view,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search.ui.views.SearchView",1333311357106
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1333311362137
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333311364478
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1333311368872
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1333311370597
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1333311371204
