what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333288242591
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333288244247
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.cleanAction",1333288244258
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1333288284458
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1333288284976
error,log,,,"Error checking for valid tokens (imports) for main",1333288286444
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1333288287899
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1333288293017
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1333288293483
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1333288293684
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1333288293881
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1333288296662
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1333288296978
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1333288297339
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1333288297671
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1333288297959
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1333288298369
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1333288298765
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1333288299708
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1333288304052
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1333288306529
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1333288307884
error,log,,,"Error checking for valid tokens (imports) for main",1333288307933
error,log,,,"Error checking for valid tokens (imports) for main",1333288378709
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1333288381194
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1333288383330
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1333288389938
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1333288390560
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1333288390776
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1333288390942
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1333288391091
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333288399853
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1333288403976
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333288409122
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333288432335
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1333288432347
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333288449532
error,log,,,"Info: Rebuilding internal caches: E:\\Workspace\\WS_TG\\.metadata\\.plugins\\com.python.pydev.analysis\\python_v1_e67y9ds1w7fxr94tpflbivojf\\python.pydevsysteminfo (Expected error to be provided and got no error!)",1333288527613
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333288773046
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333288913855
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1333288924488
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1333288994185
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1333288999780
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1333289001868
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1333289003589
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1333289005350
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1333289006400
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1333289011892
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAutomatically",1333289019987
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289021938
error,log,,,"Error checking for valid tokens (imports) for main",1333289022861
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289023292
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.cleanAction",1333289023298
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289023856
error,log,,,"Error checking for valid tokens (imports) for main",1333289045854
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289056799
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1333289062942
error,log,,,"Error checking for valid tokens (imports) for main",1333289071243
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1333289077597
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1333289094456
error,log,,,"Error checking for valid tokens (imports) for main",1333289094539
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1333289100576
opened,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289111821
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289111883
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289145691
closed,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289145691
error,log,,,"Error checking for valid tokens (imports) for main",1333289149292
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289152484
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289158219
error,log,,,"Error checking for valid tokens (imports) for main",1333289170805
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1333289177670
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1333289184246
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1333289185903
error,log,,,"Error checking for valid tokens (imports) for main",1333289196390
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1333289197337
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1333289205082
opened,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289205271
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289205304
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333289211670
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1333289214158
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289217454
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289218574
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1333289218578
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289229208
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289230989
closed,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289230989
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333289232115
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1333289242972
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289247957
closed,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289247958
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1333289253494
opened,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289253741
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289253914
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333289262299
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1333289289537
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333289292958
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1333289306724
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333289318900
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289324647
closed,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289326801
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289326843
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1333289326850
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1333289326850
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289334184
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289335117
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1333289338033
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289347227
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289352492
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333289353669
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289354840
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289356197
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1333289356205
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1333289356205
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289359202
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289374396
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289381089
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289381623
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1333289386381
opened,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289390458
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289390491
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289395010
closed,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289395010
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1333289398440
opened,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289398572
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289398605
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333289415862
opened,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289416089
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289416173
error,log,,,"Error checking for valid tokens (imports) for other",1333289416721
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1333289420568
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333289427082
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1333289432955
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1333289432986
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333289440791
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1333289441009
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1333289441035
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1333289442964
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1333289442965
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333289446852
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1333289447904
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1333289450034
opened,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289454383
error,log,,,"Error checking for valid tokens (imports) for phclassifier",1333289454391
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289454437
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1333289460239
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333289480025
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289495406
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289502574
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1333289502588
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289510032
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289510655
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1333289510661
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1333289510661
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289513745
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1333289513746
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1333289516455
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333289529538
opened,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289538987
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289539022
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289547378
closed,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289547378
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333289554625
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1333289559553
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildProject",1333289562404
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1333289564091
opened,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289568280
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289568327
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333289676750
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289678650
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289681543
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1333289681558
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1333289684241
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1333289685510
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289686287
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289762670
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333289765104
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1333289766947
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289772488
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289773980
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.cleanAction",1333289773995
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289774825
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289786516
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289788506
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1333289801321
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1333289801373
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333289809988
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1333289813073
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildProject",1333289815848
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289852553
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289854676
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.cleanAction",1333289854688
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289855525
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1333289867720
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1333289869174
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289880344
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289880374
closed,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289880374
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333289881598
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289881845
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1333289884689
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1333289896806
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289898722
closed,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289898723
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333289900131
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289907472
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289909304
closed,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289909304
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1333289910395
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1333289913439
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1333289918885
error,log,,,"Error checking for valid tokens (imports) for main",1333289933887
